COPY_MUT_PROB,DISABLE_REACTION_SENSORS,EVENT_FILE,PHYLOGENY_SNAPSHOT_RES,RANDOM_SEED,REACTION_SENSORS_NEUTRAL,average_generation,chg_env,deletion_mut_cnt,environment,genome_length,insertion_mut_cnt,lineage_length_genotypes,lineages_max_deleterious_steps,lineages_max_taxon_volatility,lineages_max_unique_taxa,lineages_mean_deleterious_steps,lineages_mean_taxon_volatility,lineages_mean_unique_taxa,lineages_min_deleterious_steps,lineages_min_taxon_volatility,lineages_min_unique_taxa,lineages_variance_deleterious_steps,lineages_variance_taxon_volatility,lineages_variance_unique_taxa,match_score_all,match_score_even,match_score_odd,match_score_odd_even,optimal_plastic,phenotype_all,phenotype_even,phenotype_odd,phenotype_task_order,phylo_ave_depth,phylo_current_phylogenetic_diversity,phylo_diversity,phylo_max_evolutionary_distinctiveness,phylo_max_pairwise_distance,phylo_mean_evolutionary_distinctiveness,phylo_mean_pairwise_distance,phylo_min_evolutionary_distinctiveness,phylo_min_pairwise_distance,phylo_mrca_changes,phylo_mrca_depth,phylo_num_roots,phylo_num_taxa_extant,phylo_num_taxa_tree,phylo_sum_pairwise_distance,phylo_total_orgs,phylo_variance_evolutionary_distinctiveness,phylo_variance_pairwise_distance,plastic_odd_even,substitution_mut_cnt,total_mut_cnt,update
0.0025,1,events-chg-u100_phase-two.cfg,200000,21851,0.0,14346.2,True,14318,chg-u100_phase-two,717,14682,6463,3079,5833,1430,3062.97,5819.61,1422.16,3051,5796,1416,23.9405,34.3179,4.98794,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,6458.33,14943,11.8128,1942.18,694,162.337,250.673,15.0501,1,74,6122,1,3598,14944,1.6221e+09,3600,19836.5,30844.8,False,14271,43271,200000
0.0025,1,events-chg-u100_phase-two.cfg,200000,21852,0.0,30213.2,True,4435,chg-u100_phase-two,230,4507,4937,1632,1671,254,1626.02,1665.95,246.549,1621,1661,246,3.2665,3.39742,0.622924,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,4938.35,8436,10.6526,829.435,135,86.5182,38.0124,2.04411,1,378,4878,1,2350,8437,1.04917e+08,3600,6766.06,627.183,False,5058,14000,200000
0.0025,1,events-chg-u100_phase-two.cfg,200000,21853,0.0,26684.5,True,5383,chg-u100_phase-two,211,5404,4797,1514,1784,277,1507.02,1769.83,263.946,1501,1759,260,4.41837,12.8098,16.3977,2,1,5,6,False,010100,010100,010100,not;nand;and;ornot;or;andnot,4800.73,9030,10.7382,1893.11,162,105.22,68.1547,3.07107,1,256,4724,1,2426,9031,2.00479e+08,3600,11777.9,1509.67,False,4796,15583,200000
0.0025,1,events-chg-u100_phase-two.cfg,200000,21854,0.0,42384.4,True,5112,chg-u100_phase-two,93,5106,4757,1451,1750,255,1446.89,1744.4,253.265,1445,1743,253,0.617342,1.14956,0.208288,2,1,5,6,False,010001,010001,010001,not;nand;and;ornot;or;andnot,4780.75,6840,9.24155,387.019,32,65.4209,12.5752,0.412715,1,672,4771,1,1647,6841,1.70454e+07,3600,897.697,57.7238,False,4208,14426,200000
0.0025,1,events-chg-u100_phase-two.cfg,200000,21855,0.0,29602.6,True,10895,chg-u100_phase-two,108,10819,5415,1794,2682,325,1790.03,2675.49,323.329,1787,2672,323,2.31941,2.69949,0.302672,2,1,5,6,False,010100,010100,010100,not;nand;and;ornot;or;andnot,5437.44,7589,9.39029,698,38,69.8863,16.6214,0.929584,1,330,5423,1,1686,7590,2.36099e+07,3600,1554.86,81.4271,False,4439,26153,200000
0.0025,1,events-chg-u100_phase-two.cfg,200000,21856,0.0,30672.4,True,9618,chg-u100_phase-two,160,9564,5423,1816,2382,288,1812.75,2378.19,286.253,1809,2373,286,0.687849,1.23066,0.251639,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,5485.58,8282,10.041,727.833,49,74.396,13.0518,0.6402,1,559,5466,1,2046,8283,2.73048e+07,3600,3370.89,35.7036,False,4882,24064,200000
0.0025,1,events-chg-u100_phase-two.cfg,200000,21857,0.0,37180.2,True,4940,chg-u100_phase-two,331,5167,4701,1554,1934,377,1536.15,1908.86,359.539,1525,1894,348,31.8636,53.4796,25.929,2,1,5,6,False,010100,010100,010100,not;nand;and;ornot;or;andnot,4732.44,10889,11.3395,2306.34,188,142.756,89.1733,5.21387,1,552,4654,1,2917,10890,3.79253e+08,3600,20042.6,2258.21,False,4218,14325,200000
0.0025,1,events-chg-u100_phase-two.cfg,200000,21858,0.0,18898,True,1610,chg-u100_phase-two,268,1684,3869,1274,1284,172,1265.27,1275.14,164.843,1257,1260,163,4.14002,17.7606,2.64111,2,1,5,6,False,010100,010100,010100,not;nand;and;ornot;or;andnot,3865.31,8525,11.016,1504.84,131,109.008,70.5409,1.65539,1,133,3801,1,2642,8526,2.461e+08,3600,12978.2,2185.85,False,4870,8164,200000
0.0025,1,events-chg-u100_phase-two.cfg,200000,21859,0.0,24870.7,True,76926,chg-u100_phase-two,370,77137,8908,4388,8175,751,4374.9,8156.92,736.838,4366,8136,732,17.5526,49.8332,13.3924,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,8906.28,16368,11.8109,1162.54,251,138.847,144.496,59.9047,1,1,0,1,3595,16369,9.33474e+08,3600,4487.75,4776.2,False,6926,160989,200000
0.0025,1,events-chg-u100_phase-two.cfg,200000,21860,0.0,48494.1,True,2904,chg-u100_phase-two,65,2875,4274,1382,1636,195,1379.61,1632.44,192.474,1378,1628,192,0.628662,2.0959,0.349335,2,1,5,6,False,010100,010100,010100,not;nand;and;ornot;or;andnot,4300.43,5776,7.78865,458.449,40,193.015,18.7206,120.016,1,214,1006,1,1280,5777,1.53239e+07,3600,834.733,167.646,False,3880,9659,200000
